asset_id,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count
AST-003083,2,0,3.3288981798607447,0.12184861301967878,76.99735178346438,4,0
AST-003084,1,0,6.172131509945422,0.0833537786916115,0.5195487540154099,1,2
AST-003085,3,0,5.602743533521363,0.016261745037883853,16.892170700224746,2,1
AST-003086,2,1,7.985921232057504,0.01659360762645027,19.764263091750887,2,1
AST-003087,2,1,10.0,0.3236903679423608,2.7316434815329558,20,2
AST-003088,3,1,7.815115110130255,0.2231384061127347,15.176419012691586,13,1
AST-003089,1,0,4.137511010734945,0.14858774028324134,38.178950951119994,2,0
AST-003090,3,1,9.322560183050674,0.09859475474373194,26.137468542502422,3,1
AST-003091,4,1,7.891615260682298,0.03077311937136683,4.005223415968595,0,0
AST-003092,8,1,8.949763713446298,0.10355136810338639,88.86706242224999,9,4
AST-003093,6,1,6.207790938219919,0.21905125046952514,237.65705460867022,21,7
AST-003094,2,0,5.269276164526169,0.25675967991672527,22.274365115031042,2,0
AST-003095,3,0,5.050037898903012,0.28276604594991417,67.65272061191071,9,3
AST-003096,3,1,9.419144022926083,0.09590080360132554,7.76985850275024,4,0
AST-003097,3,1,7.396777478910097,0.04272727554750328,22.357680026525248,5,0
AST-003098,7,0,5.676555579114138,0.17870997278430567,26.762578109909313,11,1
AST-003099,2,0,4.84329687387789,0.1053231632489984,58.9754529803289,1,0
AST-003100,1,0,5.4821558567017,0.0894341463529882,45.54136153582355,5,1
AST-003101,1,0,4.831225354820098,0.02358115897139081,92.6049257880352,1,1
AST-003102,3,1,8.26043213130173,0.1561921145019081,52.44937804649247,2,0
AST-003103,1,1,8.379057403042788,0.05344920500750184,14.760671565840683,1,0
AST-003104,2,1,8.40558834512514,0.2386522843725275,25.675966111869236,16,5
AST-003105,1,1,6.52789054598357,0.28392943633963996,86.70178616369999,1,1
AST-003106,6,1,8.407260852425395,0.11558882224927432,12.637874106182506,16,2
AST-003107,2,0,4.169541639131672,0.0007152009838225381,15.366972780369792,2,1
AST-003108,2,1,8.489019143578162,0.3022148565367099,85.91276494380362,2,0
AST-003109,6,2,10.0,0.16357099404846906,68.46994853340726,23,4
AST-003110,4,0,6.1987220963401315,0.2545225436392426,6.840164197568008,0,0
AST-003111,3,0,5.445225081439851,0.030649633260000714,31.239247645692718,1,1
AST-003112,2,0,3.4193345142661777,0.01049970610095862,127.49505564552308,3,1
AST-003113,2,0,4.15684112628853,0.3384708612726418,6.937287839394429,1,0
AST-003114,2,0,4.519734784352055,0.14347302573216375,30.291785077965848,4,0
AST-003115,5,2,9.419107643745821,0.032222103955796666,46.61902956161788,13,4
AST-003116,8,0,5.494873382457419,0.28559628605687004,57.29517830541752,16,4
AST-003117,2,0,6.386918832122268,0.016807407655657015,15.012369688314521,0,0
AST-003118,5,2,9.00014640406842,0.07795037183286421,17.480377846152766,15,2
AST-003119,5,4,9.197099768386407,0.3753223290266037,3.7212400675264545,12,3
AST-003120,9,2,8.851224282510259,0.3285455356251533,44.88248055966502,16,3
AST-003121,2,1,8.73504580187523,0.30460849201989065,10.169699069425578,1,1
AST-003122,1,0,3.351762526173859,0.16779840759086187,30.182925470294496,2,0
AST-003123,3,1,8.066366633895163,0.1259658359583398,39.32134021232785,2,1
AST-003124,2,0,5.823200918158035,0.07788254894453688,17.156702530577057,2,1
AST-003125,0,0,0.0,0.0,5.650918404651302,2,3
AST-003126,1,0,4.614158259131297,0.11994623218654878,141.6479027043133,3,0
AST-003127,1,0,5.99116492973075,0.04017862290438499,42.22574837177654,1,2
AST-003128,1,0,4.457517790602665,0.027300574046918696,2.3298660053014784,4,0
AST-003129,1,0,4.623595064441932,0.2378152105914927,1.2917072057407146,1,0
AST-003130,1,0,2.7813483877778817,0.07113222723106112,53.50459319246005,3,1
AST-003131,7,1,9.772458048500384,0.1328423868198464,62.45085819296787,10,1
AST-003132,2,0,5.333245487034847,0.1058120548364933,77.66522853740945,3,0
AST-003133,8,1,7.822998052733155,0.14726758619331548,9.273890542921414,16,3
AST-003134,3,0,6.763298224796169,0.12640276491850092,24.426732781011392,17,4
AST-003135,6,3,8.403110936659042,0.2149623322678065,16.383457904138194,10,6
AST-003136,7,1,9.911088468934032,0.05570962532422256,25.55315192300969,14,4
AST-003137,6,1,7.1306375141636265,0.24740151085142315,3.2601218232092743,14,2
AST-003138,2,0,6.199711996693958,0.06456578110948752,38.06342894311107,1,1
AST-003139,7,1,9.46650650013357,0.19515052855262754,18.2888781915421,15,1
AST-003140,4,0,4.920233295321126,0.16011350479487663,11.39782029091067,18,1
AST-003141,8,0,4.6061044231649895,0.09636898692401509,10.283773333634565,14,2
AST-003142,1,1,7.709287086708843,0.028712635672683364,37.76873808161734,1,0
AST-003143,1,0,6.116256746064788,0.06200120952185207,34.737448452883925,3,0
AST-003144,2,0,4.318763951238583,0.08890438629007322,40.64481755592371,3,0
AST-003145,4,2,6.211682882524743,0.07231233309251119,17.158624812232915,1,2
AST-003146,5,2,9.690521759513528,0.174042239778655,94.67181106546134,15,3
AST-003147,2,0,5.3026457268190805,0.14134796798447685,12.296218744917752,0,0
AST-003148,4,1,8.265912363719163,0.24011311566399735,6.354846739072883,1,0
AST-003149,7,1,8.183339104671992,0.23375492912163567,18.62662434688747,3,0
AST-003150,0,0,0.0,0.0,169.20775274933166,2,0
AST-003151,1,0,4.731371982296085,0.02559582279073261,8.40992329945801,2,1
AST-003152,2,0,4.6469402097442645,0.2632809394401907,23.12468221961575,2,0
AST-003153,1,1,8.190999223244269,0.0013309819447373137,42.46702396530525,4,0
AST-003154,1,0,4.31687042686291,0.24144952677041578,7.194541411086474,1,0
AST-003155,0,0,0.0,0.0,28.41469724862241,3,0
AST-003156,7,1,8.820248696380153,0.22413706851075776,72.14478536588722,16,5
AST-003157,3,0,4.54337367283759,0.1930451300748103,2.0299042491861337,11,2
AST-003158,5,0,3.1774382153598655,0.32505519304304537,77.11852877882674,15,3
AST-003159,0,0,0.0,0.0,1.6185723270346506,1,0
AST-003160,3,1,9.093918216555949,0.009439473632590211,61.46923218761138,2,1
AST-003161,1,0,3.814087626372663,0.0821769757510769,2.529224781006671,4,1
AST-003162,4,2,8.927483679240309,0.05028199858532564,23.081892790347396,19,2
AST-003163,1,0,6.2418194197409065,0.3755303766251759,59.357962689316935,18,4
AST-003164,1,0,5.548300846056156,0.4365038639258118,20.879390388670576,1,0
AST-003165,5,0,5.123735665333453,0.11883107494417858,16.86333302963347,15,3
AST-003166,2,0,5.058512557833659,0.1394563755909286,6.508798796333041,3,0
AST-003167,5,2,8.624550923879312,0.03888177925316196,31.0471136110994,3,0
AST-003168,4,1,8.433131453440378,0.048539006530824214,1.9169814152923519,4,0
AST-003169,0,0,0.0,0.0,6.64283294667531,2,0
AST-003170,3,1,8.343152461578518,0.12773005749733643,35.4633110386307,1,0
AST-003171,4,0,5.886210481781032,0.10638772755042224,31.686012208447426,15,6
AST-003172,2,0,6.080068323526141,0.04243595315265723,25.415970820492973,2,1
AST-003173,2,0,4.773463984167672,0.37386693751406036,23.48723609597149,3,0
AST-003174,5,2,8.987504962474308,0.06357603222088953,2.360002301629524,20,2
AST-003175,2,0,5.409589067605504,0.03552561685572101,0.7507459286533879,2,0
AST-003176,2,1,8.615053748118335,0.11532612093704125,92.09086368890716,1,1
AST-003177,1,0,5.160836604213315,0.09927189302134004,23.795486627190982,2,0
AST-003178,3,1,8.685793848765565,0.1982767829671822,21.89155574974426,1,0
AST-003179,3,0,4.927338591042006,0.028616091640230316,2.6041883372572494,5,0
AST-003180,2,0,4.981873487122912,0.014147120371991636,5.87867847822475,1,1
AST-003181,1,0,5.73726149752068,0.10117710389995284,12.106700076985673,2,1
AST-003182,1,0,4.184938657201927,0.17924261908479694,54.83011409145098,1,2
AST-003183,7,2,7.186729581951374,0.1576880160062175,116.62933202396424,9,1
AST-003184,7,2,7.797744566086171,0.08083990003041037,38.363234937285945,21,6
AST-003185,6,1,8.277907523099527,0.12764836866947712,41.03594500285221,15,4
AST-003186,0,0,0.0,0.0,29.039038190697248,2,1
AST-003187,2,0,5.2132532021389855,0.17145491576366295,7.6364636908659325,1,1
AST-003188,7,1,7.888568807496508,0.10787842685522728,18.98415271020507,15,3
AST-003189,5,1,10.0,0.000987387390160121,116.52499673858686,1,0
AST-003190,3,1,9.06883048862355,0.011455167996766545,22.86751292149262,1,0
AST-003191,3,0,4.639145136853048,0.3147039662464876,14.311715382155306,14,3
AST-003192,0,0,0.0,0.0,7.3407451833221,1,1
AST-003193,0,0,0.0,0.0,29.203269799965707,7,0
AST-003194,8,0,5.680888079961909,0.10242052720527668,99.6980958066387,13,3
AST-003195,4,2,9.908915278265845,0.2456292834333935,80.83089751678625,17,4
AST-003196,2,0,6.6077294438988226,0.04871206061094661,15.40361963399194,1,1
AST-003197,1,0,5.7386126200150445,0.04127027297075001,36.06585486810443,0,0
AST-003198,1,0,4.1641715468257905,0.08591736075645888,24.82636292852266,3,2
AST-003199,4,1,9.908914697913376,0.27903976091112026,2.1495255113704705,19,2
AST-003200,5,3,8.317327795812053,0.021730942143667876,134.8582430547572,6,0
AST-003201,3,1,8.45499072700059,0.06099511605674865,37.25688489626726,5,1
AST-003202,3,2,8.572717736720564,0.15409804357925994,22.132323651025686,18,2
AST-003203,1,0,4.353681758858269,0.021625623831451432,1.7387446514171847,3,0
AST-003204,5,0,4.925241327056937,0.10228501483618083,240.34678042814636,13,6
AST-003205,6,1,7.744315231696055,0.21249841195961683,3.36411447290201,12,1
AST-003206,1,0,6.11887411279584,0.14299897417389576,56.92575092428409,2,1
AST-003207,6,3,7.291982338700633,0.23475693137195738,31.94977777839626,7,2
AST-003208,1,0,6.536966030361803,0.07567473608430837,2.6341785145165404,0,0
AST-003209,5,0,5.574480452400495,0.14835691696488348,11.351014124686925,16,6
AST-003210,6,1,8.685645491335894,0.11955756339216722,86.87931703735443,23,3
AST-003211,2,1,7.826971321288423,0.06542267372242698,63.35995760367289,0,1
AST-003212,4,0,6.786784928689619,0.15547551355560923,7.085615101422958,24,2
AST-003213,4,0,6.761485143608432,0.07899705548094073,19.721793788482792,10,4
AST-003214,1,0,5.205753994357135,0.06157809985928468,43.03018040088668,0,0
AST-003215,5,3,7.573774630024735,0.2229802057722512,16.26215279055104,3,0
AST-003216,0,0,0.0,0.0,30.817142830126347,2,0
AST-003217,1,1,8.459083490373999,0.45743888871288546,27.155970530717546,2,0
AST-003218,10,3,7.741071467891131,0.4161909637332888,17.558707251509723,17,5
AST-003219,4,1,8.413895137069547,0.10742709273891596,66.7305889263342,19,2
AST-003220,2,1,7.615103919440172,0.058653800483831585,7.753007639839589,2,0
AST-003221,2,0,4.61286982816103,0.06608563595424297,20.72278015018283,1,0
AST-003222,1,0,5.349013789582368,0.03092867542059972,83.14923530878463,0,0
AST-003223,2,0,4.665569501702098,0.0556233415388934,35.668747469891564,3,0
AST-003224,1,0,4.501516531169829,0.0291438115277277,1.4190500017018808,2,0
AST-003225,3,0,4.7754587999172005,0.060935849974014134,70.88771945792143,1,0
AST-003226,1,0,4.309190670679399,0.02667877719492498,52.61452701028148,1,0
AST-003227,1,0,4.39333023844255,0.15104371006890935,184.83253602960673,12,2
AST-003228,2,0,7.367140085405083,0.001165909677101023,56.29289838455094,2,1
AST-003229,2,0,4.376205476441072,0.08182981319424777,32.69505627024427,2,0
AST-003230,1,0,5.361912751936854,0.18692056725046605,102.90250797734366,2,0
AST-003231,10,3,7.567218104521974,0.03557405245500543,18.83206414795098,13,6
AST-003232,8,5,6.706500274186665,0.07571821699894977,68.46368840975592,18,3
AST-003233,5,1,7.745820395455242,0.12408198017952135,0.5743522906555215,16,2
AST-003234,3,1,8.42952003788506,0.12233418303758362,8.414708697446642,2,0
AST-003235,3,0,4.253770382584753,0.045079190653359406,38.239842765619024,2,0
AST-003236,2,1,6.8321790602101,0.02959543137137697,49.237663963203936,1,2
AST-003237,0,0,0.0,0.0,30.391084571503207,2,1
AST-003238,2,0,5.046289202769438,0.08375919009619316,53.31317583326256,4,1
AST-003239,5,3,9.200161147288616,0.08350834843540085,184.89231370236837,13,3
AST-003240,1,0,4.91210201217558,0.0481271717499883,45.85347155442072,0,1
AST-003241,4,0,4.193793077926075,0.007814365173957906,67.84381482014942,1,1
AST-003242,4,2,9.632465906005192,0.1590707926507063,10.503441186579721,21,1
AST-003243,1,0,6.896238041825548,0.13088225215821958,7.032036689211106,2,0
AST-003244,3,0,5.2505154487284775,0.07004311058913053,102.7816385794598,3,1
AST-003245,3,1,9.92363250703446,0.012625155268332675,84.51552105159168,3,0
AST-003246,1,0,5.714231835474635,0.08014250862650363,7.468162001479912,1,2
AST-003247,4,1,10.0,0.136201728878664,101.3760700133826,10,2
AST-003248,2,0,5.14032997881611,0.01609583540457481,38.346689507878814,1,0
AST-003249,4,2,9.383310580745936,0.35279228135055724,7.795341545492059,17,4
AST-003250,3,1,9.84257559878306,0.25143639870418055,43.289439046374724,19,5
AST-003251,4,2,8.559790754097314,0.23568755167859626,55.203626293381774,23,3
AST-003252,0,0,0.0,0.0,8.17795792897714,0,2
AST-003253,3,1,8.596625872904585,0.0063726443461027855,14.616594242946809,3,1
AST-003254,1,0,4.343079096020789,0.04636282431354325,11.038031137731382,2,0
AST-003255,2,0,3.6046178166967273,0.007316139872667672,16.002429182148585,1,0
AST-003256,8,1,9.72162099709961,0.17183807733230097,66.63708586257995,9,5
AST-003257,3,0,6.553336783937741,0.3239750941156588,50.93814670305156,4,0
AST-003258,6,3,8.34366678582532,0.10448431102599168,28.64245740956774,16,5
AST-003259,0,0,0.0,0.0,122.7943446974512,2,0
AST-003260,0,0,0.0,0.0,129.93952480299762,2,0
AST-003261,10,2,8.90692194356479,0.09988972422829226,91.48188395776421,9,1
AST-003262,3,1,6.990585249950515,0.11994465718890956,12.988121111207795,3,0
AST-003263,5,1,9.923414132896536,0.24146332374071433,7.922411361965023,13,0
AST-003264,3,1,7.877005140584359,0.02046990346614998,11.428591502493665,2,0
AST-003265,5,3,8.20133774195322,0.053697073652062804,32.48403830940102,10,4
AST-003266,3,0,4.317226685430302,0.011882885446248213,143.3297276765869,1,0
AST-003267,3,0,3.9799325863929305,0.17507709585237385,61.05422059262543,14,4
AST-003268,2,0,3.05298020964059,0.07233789663945277,156.5162130337822,3,0
AST-003269,1,0,5.16406179317451,0.16832622588699578,33.32586478750635,1,0
AST-003270,4,0,3.860912908561212,0.10345290838765107,61.95375105104258,12,2
AST-003271,2,0,5.637403998625684,0.40069925582475546,18.412036511857373,15,4
AST-003272,2,1,8.481315157242335,0.038750865118670395,14.559013102796264,0,0
AST-003273,1,0,4.8731946449963415,0.07170104961480295,10.978021062966205,3,0
AST-003274,1,0,4.723218693215907,0.38014801055153385,6.001981851041255,2,2
AST-003275,1,0,5.506351155041266,0.219340155096809,1.8634535179316591,2,2
AST-003276,5,0,5.105810813865411,0.12361977031275967,29.915334102521125,17,3
AST-003277,3,0,6.311443268398505,0.06353562846481457,23.177078771849253,1,0
AST-003278,1,0,4.182895092759203,0.17773899730938553,20.789936423032323,4,0
AST-003279,4,0,7.0284333864727015,0.32677196195383934,0.6445671056361439,2,0
AST-003280,3,0,6.572727447310261,0.07144491634220902,5.526471906037878,1,1
AST-003281,2,1,9.665160530846691,0.06487193411152666,12.775021472289914,10,2
AST-003282,5,1,8.26502969203886,0.07347665181440592,42.07447048516271,16,4
AST-003283,3,0,5.890515984970234,0.0022009638745844446,59.275690180002954,4,3
AST-003284,8,1,9.066478604672906,0.1849050686938951,38.76240986089789,19,0
AST-003285,3,0,4.28119434519466,0.07516806310786757,1.1935785544540696,4,0
AST-003286,1,0,4.167940914455069,0.04320593679420164,57.245096751464736,3,1
AST-003287,1,1,8.346843326256218,0.06765375499269301,10.6811946671131,1,0
AST-003288,1,0,3.350376724346586,0.018579560828554956,2.629212813860913,3,2
AST-003289,1,0,4.286797248208114,0.2874384020035593,8.045640428605253,0,0
AST-003290,1,0,4.572457629615062,0.2903943813733062,19.080121510442137,2,0
AST-003291,9,0,5.374997020649394,0.20937279310535423,0.8899517578115735,15,3
AST-003292,4,1,8.845589591158602,0.4071893609927312,9.466968484655276,14,1
AST-003293,3,0,3.2926432221001845,0.2291762632262596,12.033032018401002,10,5
AST-003294,1,1,9.990547790861703,0.0683994694995623,27.205536749067754,3,0
AST-003295,0,0,0.0,0.0,11.584655543980384,6,0
AST-003296,1,0,3.3536481193698924,0.007588237176138433,37.696163740192794,2,0
AST-003297,1,0,5.666021072374806,0.2975606285951667,59.60035924870246,0,1
AST-003298,5,2,9.664052868514064,0.04746038038987129,0.47047942365495576,2,0
AST-003299,2,0,5.095697198935919,0.033162925917184234,14.34454234765327,3,1
AST-003300,0,0,0.0,0.0,118.030108871128,2,0
AST-003301,1,1,9.219911380655805,0.1500210824535902,1.502444871756387,5,0
AST-003302,4,0,5.033932329315716,0.02978500758602693,46.933663403917,1,2
AST-003303,1,0,5.361912089796794,0.09908800816326294,46.79305705153994,2,0
AST-003304,2,0,4.531518175478087,0.02794931001364219,62.18981897790837,1,0
AST-003305,1,0,4.779615302857325,0.09767240216500137,38.04897083731393,1,1
AST-003306,7,1,9.229476096941818,0.09979938782302973,71.94640630134109,17,3
AST-003307,9,2,9.738617627220858,0.016571015976287563,71.65037740463885,1,0
AST-003308,6,1,8.287612685805195,0.028450092254538116,0.13971103258036088,14,3
AST-003309,5,1,7.635897025171728,0.05126357926865011,63.01019521399619,1,0
AST-003310,2,0,7.670015300880721,0.08912417399454849,10.665043091767748,3,0
AST-003311,6,2,8.77913620964625,0.29790961679013817,72.64293600181227,11,2
AST-003312,5,1,6.753825822938595,0.022438467999453197,7.81793506906334,0,0
AST-003313,6,1,7.970204830185693,0.06338269172389298,23.7280545984471,2,1
AST-003314,5,1,6.222460970407789,0.227362580646789,7.771084728832313,14,7
AST-003315,3,0,5.179077297153446,0.14047056297353974,56.55831479600737,3,1
AST-003316,2,1,8.681428167657996,0.06938860460687234,112.05006987301299,1,1
AST-003317,4,1,8.537318734787037,0.19091788652251646,4.878000973844903,18,3
AST-003318,4,1,8.11018675391366,0.048801465323766655,21.53680275497918,7,3
AST-003319,2,1,8.426091125941662,0.04196826375552017,127.06304488257308,1,1
AST-003320,0,0,0.0,0.0,51.215389400128274,3,0
AST-003321,3,1,9.478768942931769,0.18666618842530408,45.67929126825405,17,5
AST-003322,3,0,4.761511549871437,0.029378831512555353,103.69403473763971,3,0
AST-003323,2,1,8.807590523669425,0.00037433571052187826,35.288974613781015,6,0
AST-003324,1,0,5.747225741142445,0.08721137553767544,29.658185554246778,2,1
AST-003325,3,0,6.221753934166217,0.060906073308101716,50.65861108478305,12,4
AST-003326,2,1,7.959309032473995,0.002428070304455085,38.21988308985108,3,0
AST-003327,5,1,10.0,0.08379977219926055,23.79604480581508,14,4
AST-003328,4,0,5.919920289047866,0.23267879899123045,65.54403875334465,3,2
AST-003329,2,0,4.983992749022511,0.08138175827042095,8.080446284556187,2,0
AST-003330,5,2,8.445588162872964,0.06719479219148837,33.6294158105519,16,3
AST-003331,5,2,8.697408411365139,0.072204136579137,43.37960703416603,12,2
AST-003332,2,0,3.967358686610658,0.003956864336737333,66.36978164403955,5,0
AST-003333,1,0,4.217663277580102,0.022558171330028253,29.499983777408985,4,0
AST-003334,4,1,7.29179068655627,0.17095148281030714,57.71872707142596,17,2
AST-003335,1,0,5.554180620095859,0.17381390651354808,68.74687555658517,2,0
AST-003336,1,0,4.80030400115779,0.20225661040079945,48.489164340901354,5,0
AST-003337,0,0,0.0,0.0,1.9286228497287092,0,0
AST-003338,0,0,0.0,0.0,75.74006934011291,14,5
AST-003339,4,2,9.441272226248138,0.09303141584580944,17.32335482501061,17,4
AST-003340,5,1,6.589415818743269,0.1548207389028249,10.222859302377913,9,4
AST-003341,1,0,4.727839334949417,0.13425844218571584,43.988232387339146,2,1
AST-003342,0,0,0.0,0.0,49.265729810600924,1,0
AST-003343,1,0,4.368752984951064,0.127477462240556,21.628094408221997,2,0
AST-003344,2,0,2.875562210357163,0.02736316436213246,44.83979001471472,0,0
AST-003345,3,1,9.383555330171255,0.03521406674747714,7.207554746963192,2,1
AST-003346,1,0,3.2642246051448742,0.2565161043974721,50.15463780583338,1,0
AST-003347,2,0,3.972558722638139,0.2052997935783268,32.11505223310313,1,1
AST-003348,3,1,7.589781893209791,0.05699144174266667,4.649686651440879,0,1
AST-003349,2,0,5.96657380464389,0.15229051583742345,1.3443120165319276,3,0
AST-003350,9,4,8.608768254323897,0.015501172763209618,27.829788832326155,15,2
AST-003351,4,2,7.877639351716082,0.0316436902002846,3.0374355577045997,3,1
AST-003352,1,1,7.356438100707921,0.03102009074016484,5.63175553168385,6,0
AST-003353,3,0,5.353933928849213,0.1639365314842395,40.14852401204822,2,2
AST-003354,3,0,3.2692944102086487,0.03357645198855452,91.47878159579494,15,2
AST-003355,3,0,4.1304299249514385,0.06152397451925441,54.807831045748756,4,0
AST-003356,0,0,0.0,0.0,41.689554756938044,3,1
AST-003357,0,0,0.0,0.0,16.98896144780228,1,0
AST-003358,1,0,3.5596880464095815,0.027604295528264548,52.87692763516095,1,0
AST-003359,7,1,9.79518706993431,0.05028965696317655,32.583624758398095,18,0
AST-003360,2,0,4.993464482360074,0.044776475334466395,84.43095604185812,1,1
AST-003361,2,1,9.267730954418282,0.024398636029160505,19.311644380118764,2,0
AST-003362,0,0,0.0,0.0,17.384519255538148,4,1
AST-003363,2,0,4.810243975834057,0.039362353670406205,90.61185319520061,2,1
AST-003364,2,0,5.187180261059741,0.12016073418622344,0.5040915848653592,1,1
AST-003365,4,1,9.71379082062686,0.3226434452991844,17.274012142096545,2,1
AST-003366,10,1,10.0,0.1813697282193222,18.128027135959975,13,4
AST-003367,2,1,8.77746590845765,0.1514761453934643,18.82482608721624,15,3
AST-003368,8,1,7.66142235989211,0.05153127433463176,18.79083644450878,14,2
AST-003369,0,0,0.0,0.0,9.373567493744275,2,1
AST-003370,1,0,7.142311312574714,0.11738794251318153,6.225140450255001,3,1
AST-003371,1,1,9.23694410583302,0.08089561871122669,4.918896297101351,4,1
AST-003372,5,0,5.788204225012373,0.0564753839123639,38.623989767568865,2,0
AST-003373,0,0,0.0,0.0,33.252423739436956,3,0
AST-003374,2,1,9.30023026401302,0.2215601437455743,3.226925333519553,14,3
AST-003375,3,1,8.194872836815659,0.07806712909432281,15.350161717244264,3,2
AST-003376,8,0,5.385992151754184,0.18782491544920207,29.399956317890673,15,4
AST-003377,1,0,4.070030326922981,0.1290969933989485,54.87468396818778,4,1
AST-003378,1,0,3.7058373994444382,0.16562363898754112,57.983820229639434,2,0
AST-003379,1,0,4.028210648731344,0.23997118330564401,36.259160836735816,2,0
AST-003380,3,1,9.750273419749306,0.17995860883028328,80.04146636292995,1,0
AST-003381,2,0,3.7487268626864028,0.005365015173325712,81.0923719343299,1,0
AST-003382,3,1,10.0,0.20426653239197515,103.71471513949612,10,2
AST-003383,5,1,9.417449336689366,0.2553334908654772,41.95871223174793,15,1
AST-003384,2,0,5.988610111727995,0.06572457353953112,65.49078835953836,2,0
AST-003385,1,0,3.6985882771424943,0.009115713564572546,30.315058033403925,3,1
AST-003386,3,0,4.49284627250049,0.07931713415563989,50.86223423100598,17,4
AST-003387,4,0,5.3184794552258,0.1417011078192781,227.0611801471709,14,4
AST-003388,2,1,8.550928473265982,0.010626318713483138,100.93934656677457,2,0
AST-003389,4,0,6.353529812703864,0.2859372293186382,34.92854285399051,12,8
AST-003390,1,0,4.59215052535613,0.23873405346256388,90.21998646258402,0,1
AST-003391,7,2,9.45003641172602,0.015128240383298481,0.29332702777418795,2,0
AST-003392,2,0,6.0513688950039795,0.08344697687229731,4.5405375190322665,3,0
AST-003393,2,0,5.220318695386491,0.0744383670562267,154.17018077932343,1,1
AST-003394,0,0,0.0,0.0,22.546007691444288,2,1
AST-003395,2,0,3.511934984586856,0.18559897511157036,25.866706264508192,3,0
AST-003396,3,0,5.268187008082582,0.265520483754794,5.222928931006384,3,1
AST-003397,3,0,5.892145227884944,0.03628163725762292,22.99111335045858,13,2
AST-003398,5,0,4.324722908058921,0.19335150130795412,72.38894590749612,15,3
AST-003399,1,0,3.7848625562413503,0.039843043478284705,27.63513942704495,2,0
AST-003400,1,0,4.410036179533034,0.06403523804174927,1.199974556729674,2,2
AST-003401,3,1,8.27311150926603,0.02373408447004826,96.0536722945682,4,0
AST-003402,0,0,0.0,0.0,85.44854656294807,2,0
AST-003403,3,0,5.127894469127373,0.3783410091102549,18.964904581814398,2,0
AST-003404,0,0,0.0,0.0,33.933523543756216,1,0
AST-003405,1,0,2.818265981851398,0.06652048258313867,59.36571232533416,3,0
AST-003406,2,0,6.410520785477067,0.03080795602459456,86.93458031476555,5,2
AST-003407,3,0,3.5286670581012274,0.22036916582591168,152.36209167932054,3,1
AST-003408,5,0,4.718590399032399,0.04235385983230378,13.469311220036458,17,2
AST-003409,0,0,0.0,0.0,3.973734910073601,2,0
AST-003410,3,1,6.6136122250034575,0.2732745931058818,3.750772104197419,1,0
AST-003411,0,0,0.0,0.0,33.340104263648165,1,0
AST-003412,1,0,2.7044660139568433,0.14600121191741505,2.4739102800523534,3,0
AST-003413,1,0,5.862598692359419,0.37143461127570876,7.099500496410664,2,0
AST-003414,2,1,8.180104630273139,0.13766923994144611,15.65063459608903,19,3
AST-003415,1,0,4.825390105315718,0.19440071209803095,35.021542673487595,6,0
AST-003416,8,1,8.48487552316315,0.06098823128771207,45.100392157880506,10,6
AST-003417,2,1,6.718437714849474,0.12807776136948948,24.318938258883644,5,1
AST-003418,2,0,3.1147604722532556,0.026049897057223517,48.00402212756718,4,0
AST-003419,2,0,5.23968719970448,0.07172949925308209,63.336588634745404,0,3
AST-003420,4,2,8.191927868221976,0.09377587765229775,17.955349546855185,0,0
AST-003421,1,0,3.148395294765392,0.19549749047213913,23.437758248662178,2,3
AST-003422,8,4,8.635675093008413,0.32867248483762546,0.18714096345314382,12,3
AST-003423,3,1,8.713411819390867,0.13620302598251982,85.78596978029081,3,0
AST-003424,2,0,5.620124716356838,0.0893110415065591,166.23605137617218,2,0
AST-003425,6,1,8.909481258641671,0.3508051956741153,17.260915648694606,12,4
AST-003426,1,0,5.359206265349603,0.003231928131361929,4.126167639521163,2,1
AST-003427,1,1,8.324610835081167,0.20006456319539334,33.86303798182295,2,0
AST-003428,2,0,5.910853507048242,0.03326358834060755,25.339191066829187,0,0
AST-003429,7,1,9.17569905602604,0.08162646754814581,7.1135834688365644,2,0
AST-003430,2,2,8.081340703246575,0.209483131959763,48.80026230281766,3,1
AST-003431,3,1,6.155621066186006,0.09478327678518118,59.99670768348625,1,0
AST-003432,4,2,7.80038292313507,0.19301994745733456,12.90257291520866,1,0
AST-003433,1,0,3.8245636009125414,0.06352963979541378,70.04190216264519,0,1
AST-003434,0,0,0.0,0.0,24.060945574977886,3,0
AST-003435,2,2,7.359879987709748,0.010296321256899284,16.95210402756829,6,0
AST-003436,3,0,5.9309392584034635,0.1895656306519523,4.400538084174276,2,0
AST-003437,6,1,6.889724564274791,0.2501469675510069,9.765331633221328,15,2
AST-003438,1,0,3.396318550657309,0.26180015249884275,23.067783442948944,1,2
AST-003439,8,0,6.024596150979328,0.03492578823821631,29.403838529957802,11,3
AST-003440,3,0,4.377070596599196,0.07757895781440673,200.80490489964174,0,0
AST-003441,3,0,7.309556913332258,0.09590563301525552,9.955139098787802,1,0
AST-003442,1,0,6.5503273473508,0.1087389605781434,0.999054984971568,0,0
AST-003443,5,0,4.557240936857087,0.13965854850219972,10.739820229830102,16,6
AST-003444,3,1,6.9927044308861275,0.0412342927654464,6.17776638739725,1,0
AST-003445,2,0,5.689799082032179,0.21026574340623624,82.04401008383871,12,1
