asset_id,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness
AST-001515,0.6926901966723497,0.19749466134458274,0.6819967403857395,0.5240605328008906
AST-001516,0.8636629939763628,0.6270067042743297,0.9642756110849356,0.818315103111876
AST-001517,0.4716917253630852,0.5626859352145173,0.8796496829201595,0.638009114499254
AST-001518,0.0,0.3200522247975749,0.8511037963504187,0.3903853403826645
AST-001519,0.2789931679596807,0.21900806680742074,0.6873979681768931,0.3951330676479982
AST-001520,0.8003013870619988,0.5885761441216514,0.9818552627439788,0.790244264642543
AST-001521,0.0,0.8810712365177307,0.9839216156396925,0.6216642840524744
AST-001522,0.6390661384526531,0.8315623413439462,0.8099055351505244,0.7601780049823746
AST-001523,0.2574070275639247,0.3171504686392314,0.8467176414003558,0.4737583792011706
AST-001524,0.2894478393277063,0.26046166757522277,0.7714732074819154,0.44046090479494815
AST-001525,0.5734558305041685,0.5102967548853026,0.9215058948605277,0.6684194934166663
AST-001526,0.6850937959799388,0.557480848219744,0.7440791845285666,0.6622179429094165
AST-001527,0.7279465793682687,0.8439989133637043,0.7228560623436189,0.7649338516918639
AST-001528,0.6136706819678734,0.40457950911032575,0.9508409402148816,0.6563637104310269
AST-001529,0.4095513262994231,0.19880546339443914,0.5195627066386719,0.375973165444178
AST-001530,0.0,0.35337035641919856,0.6686895067781016,0.3406866210657667
AST-001531,0.7277146708432652,0.30100531689909593,0.8497467075771367,0.6261555651064993
AST-001532,0.8068013196504269,0.6731503061896057,0.8699435452163609,0.783298390352131
AST-001533,0.5750940249985949,0.6595433726162232,0.39818667042787886,0.5442746893475657
AST-001534,0.647881576394363,0.8360699571954769,0.9203097501219398,0.8014204279039266
AST-001535,0.0,0.5851093286907227,0.8278122719052841,0.4709738668653356
AST-001536,0.11016249628135545,0.29724477585782283,0.6866514847986428,0.36468625231260704
AST-001537,0.3626376567739305,0.4774043506237725,0.6419067134757872,0.4939829069578301
AST-001538,0.6018868267364372,0.7875682908617397,0.9877543531318984,0.792403156910025
AST-001539,0.20668164757804083,0.06379873814253131,0.09249204194373625,0.12099080922143612
AST-001540,0.586260045117043,0.8289086032513495,0.491958127270887,0.6357089252130932
AST-001541,0.674070133839777,0.04956465315699713,0.8304491799410938,0.5180279889792893
AST-001542,0.5254966870518147,0.9319930613257562,0.9685838459603354,0.8086911981126353
AST-001543,0.37152789836977135,0.4140520926293097,0.8610897030364261,0.5488898980118356
AST-001544,0.5814607058052375,0.42428581908534807,0.9559965045252211,0.6539143431386022
AST-001545,0.4548112631913524,0.7151878948181406,0.8729223226989161,0.6809738269028031
AST-001546,0.4152522552447167,0.2634887700969823,0.7253708198138702,0.46803728171852305
AST-001547,0.4968941154837809,0.3415007968061254,0.48367349685202926,0.4406894697139785
AST-001548,0.5362117776596638,0.3712148968363362,0.8703836855043274,0.5926034533334424
AST-001549,0.7110713988075995,0.7053552471165677,0.9631286635000044,0.7931851031413905
AST-001550,0.8476727944566119,0.2184112192821359,0.7945023536680219,0.6201954558022565
AST-001551,0.7259078231006503,0.07370074072828899,0.7323270519801741,0.5106452052697045
AST-001552,0.0,0.6274668756171845,0.3032778121421505,0.3102482292531117
AST-001553,0.27267699312410204,0.3899082743046939,0.6868911238896895,0.4498254637728285
AST-001554,0.46321861404401116,0.8119438716548211,0.8811832231762861,0.7187819029583727
AST-001555,0.4420311727346653,0.7387757666575998,0.8862270160075956,0.6890113184666203
AST-001556,0.0,0.6610611254822439,0.6190823453847029,0.4267144902889823
AST-001557,0.7641187393681983,0.7379175979480703,0.7678577940960573,0.7566313771374419
AST-001558,0.6509333768638744,0.9238271755967044,0.9968513717224795,0.8572039747276862
AST-001559,0.706491743260668,0.5295260112884207,0.17744520415963094,0.47115431956957315
AST-001560,0.04569119750982844,0.35834359091256474,0.47942865204533625,0.29448781348924313
AST-001561,0.7885835440718483,0.5233956872103577,0.9851585065627825,0.7657125792816628
AST-001562,0.4291398067465008,0.6947839522765896,0.9202317244354585,0.6813851611528495
AST-001563,0.9564478004759037,0.7266529270477707,0.9618678567251061,0.8816561947495934
AST-001564,0.7219670673028016,0.7743070926925565,0.8246932922239412,0.773655817406433
AST-001565,0.7355614732065346,0.4159083860931256,0.7389389590598809,0.6301362727865137
AST-001566,0.0,0.4434074429711721,0.595742658116235,0.3463833670291357
AST-001567,0.5889853877901359,0.20157179732804464,0.34463851093250353,0.37839856535022803
AST-001568,0.7108031997591809,0.5208350001566052,0.9394668567080813,0.7237016855412891
AST-001569,0.0,0.6943187020748119,0.449180563152845,0.38116642174255233
AST-001570,0.98071702040796,0.407793499798851,0.664402680200344,0.6843044001357184
AST-001571,0.7843982320636307,0.5409011141840683,0.8400225683455699,0.7217739715310896
AST-001572,0.19162286686444127,0.22101348291721204,0.9088061065669051,0.4404808187828528
AST-001573,0.6137439666034318,0.6045664808434893,0.5378266846226366,0.585379044023186
AST-001574,0.6722153694575651,0.23184220436496,0.5737979321472552,0.49261850198992674
AST-001575,0.551011681684142,0.5287166985156533,0.3741084929948843,0.4846122910648933
AST-001576,0.3558387168881633,0.7131090723437766,0.6970416899722788,0.5886631597347396
AST-001577,0.6110351596679713,0.8510012449334584,0.5515910356264447,0.6712091467426248
AST-001578,0.6800591796153413,0.16727175391842372,0.39274867408265585,0.41335986920547363
AST-001579,0.09221422898784441,0.5647980424811757,0.75184075969362,0.46961767705421337
AST-001580,0.7802580366105203,0.8103140863057569,0.9132283293538339,0.8346001507567037
AST-001581,0.7490490291976281,0.5813700805383941,0.9173717092276167,0.7492636063212129
AST-001582,0.6711593442633046,0.6345788693162142,0.6505182920679824,0.6520855018825004
AST-001583,0.0,0.5623372096212248,0.9197915202725152,0.49404290996458
AST-001584,0.36231938755778353,0.7485897237508584,0.8351696129011547,0.6486929080699322
AST-001585,0.6398540743029867,0.5540147596995901,0.9298122111080492,0.707893681703542
AST-001586,0.0,0.8326030699775457,0.42463890483486155,0.41908065827080243
AST-001587,0.9053711179365346,0.3362623077635273,0.5698713519991538,0.6038349258997385
AST-001588,0.8128745264247977,0.3714109486494372,0.6010809835880083,0.5951221528874143
AST-001589,0.2698815691961724,0.0860455882998297,0.6307126375163523,0.32887993167078483
AST-001590,0.4846185973594238,0.6275068835605853,0.6898517068457218,0.6006590625885769
AST-001591,0.6208577130236727,0.6123685968139084,0.8832531716732124,0.7054931605035978
AST-001592,0.5752938330201199,0.8484645237953343,0.9806275551170768,0.8014619706441771
AST-001593,0.6586952102869119,0.2978781063733851,0.7638038635156026,0.5734590600586332
AST-001594,0.14244821717303585,0.47188312160706763,0.4562092399111123,0.35684685956373857
AST-001595,0.5758070166281817,0.6783363656460019,0.843913334754956,0.6993522390097131
AST-001596,0.7361789616535356,0.6624378062228689,0.9751620835143162,0.7912596171302401
AST-001597,0.0,0.7985804613668314,0.9279477569459873,0.5755094061042728
AST-001598,0.2712459110527876,0.7567509594800725,0.8695133339055685,0.6325034014794763
AST-001599,0.7397645431807495,0.25582719561848244,0.6517181459436402,0.5491032949142908
AST-001600,0.7418020666115163,0.5726141790062707,0.9179502055549463,0.7441221503909111
AST-001601,0.7543789766712443,0.3037633125850457,0.7378173240576675,0.5986532044379859
AST-001602,0.9110478041262163,0.14524803729358055,0.8134693625537408,0.6232550679911792
AST-001603,0.7619678553781412,0.12032413109306885,0.9931837619188537,0.6251585827966879
AST-001604,0.5449954285349111,0.3026869209298809,0.16702596855296845,0.3382361060059202
AST-001605,0.0,0.607135673063168,0.9825954354790551,0.5299103695140744
AST-001606,0.6054079896002706,0.5823318954087525,0.8285396000718575,0.6720931616936268
AST-001607,0.5086687676280118,0.4319170260995643,0.9489411799241164,0.6298423245505642
AST-001608,0.4249684752150914,0.9413163900273532,0.9934858490758057,0.7865902381060835
AST-001609,0.6401385810116165,0.7399212549715112,0.6597435024940195,0.6799344461590491
AST-001610,0.36243881615538737,0.20345239140007004,0.8244269342540238,0.4634393806031604
AST-001611,0.8925816625263966,0.8569128498721565,0.8616011249656124,0.8703652124547219
AST-001612,0.8471851672530999,0.34362784562476234,0.6486418398314924,0.6131516175697849
AST-001613,0.6382639178681239,0.3437900580263627,0.9076500978137292,0.6299013579027386
AST-001614,0.8497358127250128,0.5328504982259967,0.30370443013666637,0.5620969136958919
AST-001615,0.6650479143053813,0.7230716445803863,0.9532487876884284,0.780456115524732
AST-001616,0.1988932777392431,0.24957588816904255,0.9297947063712957,0.4594212907598605
AST-001617,0.5652866772006206,0.9012497002245873,0.9764121434394354,0.8143161736215477
AST-001618,0.42338072715099856,0.3709106916273822,0.7624720776538118,0.5189211654773974
AST-001619,0.8681684334358087,0.8020810644988746,0.9791012997694666,0.88311693256805
AST-001620,0.36336221128605384,0.3938515264930957,0.7586706487746161,0.5052947955179219
AST-001621,0.5334436216799427,0.594253151784115,0.8866340225732471,0.6714435986791015
AST-001622,0.7430497351033573,0.6029282134817516,0.9692306232320236,0.7717361906057109
AST-001623,0.7079406863837985,0.586149478522611,0.8291795551665353,0.7077565733576483
AST-001624,0.4150442155525372,0.5909654466731556,0.6060409079584773,0.5373501900613901
AST-001625,0.0,0.5033020382400677,0.790465855299728,0.43125596451326526
AST-001626,0.7210643444928511,0.4787757940457196,0.9362205257637187,0.7120202214340964
AST-001627,0.5923024373317451,0.6036887126399137,0.5580233468940777,0.5846714989552456
AST-001628,0.4115850814072698,0.3548279503812853,0.7373580685535152,0.5012570334473567
AST-001629,0.9269328776681722,0.617364492593018,0.8620673928153118,0.8021215876921673
AST-001630,0.7532152918151255,0.775513556947411,0.9926614126335555,0.8404634204653639
AST-001631,0.0,0.30667514594854,0.937433976448241,0.414703040798927
AST-001632,0.7337856073780608,0.6754394980582162,0.9130496247015267,0.7740915767126012
AST-001633,0.2117045129048244,0.8827051901016078,0.7246760458137997,0.6063619162734106
AST-001634,0.5850939584071064,0.4841119777721738,0.13840026905394429,0.4025354017444082
AST-001635,0.6405416169953979,0.7985474792767145,0.9255330722557746,0.7882073895092958
AST-001636,0.563023485567265,0.8012232821880217,0.8531014600076319,0.7391160759209728
AST-001637,0.4887891092836707,0.431389714863106,0.8432425311432065,0.5878071184299944
AST-001638,0.6360623097282657,0.7946299921836025,0.9809049813754924,0.8038657610957869
AST-001639,0.7955111047233361,0.4993335490833757,0.6727011348290346,0.6558485962119155
AST-001640,0.6069673439997753,0.7711897262033681,0.982671363473299,0.7869428112254808
AST-001641,0.8229659948330005,0.6959778836598772,0.6591936992954602,0.7260458592627793
AST-001642,0.7255871931383417,0.5101848991498084,0.9140937771307205,0.7166219564729568
AST-001643,0.5882341228150283,0.9522993445858088,0.953404244233607,0.8313125705448147
AST-001644,0.38995826572298214,0.4915866827233786,0.7345678999856429,0.5387042828106678
AST-001645,0.549343982055569,0.35773751265077863,0.7137142018776926,0.5402652321946801
AST-001646,0.0,0.38250577015643594,0.278557450711377,0.22035440695593764
AST-001647,0.05071971342355031,0.7484272156836269,0.9663765839955372,0.5885078377009049
AST-001648,0.6592572406801345,0.8702212456469424,0.3935976761585867,0.6410253874952212
AST-001649,0.6022696762284,0.6755854007329232,0.982873947782312,0.7535763415812117
AST-001650,0.7814048227681735,0.9678183094913081,0.4571355734054077,0.7354529018882965
AST-001651,0.3062742099937427,0.3558742648189008,0.20089346791878646,0.28768064757714334
AST-001652,0.0,0.7473150905511197,0.9962998693385827,0.5812049866299008
AST-001653,0.7997697443330065,0.5824417617723957,0.9915106245470066,0.7912407102174696
AST-001654,0.5529905742450054,0.3831576007640654,0.8715837423000725,0.6025773057697145
AST-001655,0.9095463648385312,0.37426558063653376,0.8904085507006105,0.7247401653918919
AST-001656,0.517050230951872,0.8174298140548474,0.9486457288988288,0.7610419246351827
AST-001657,0.6080875960372197,0.4920588964360817,0.6503445472089159,0.5834970132274058
AST-001658,0.5600445407720821,0.8111511415224039,0.6084312669046539,0.6598756497330466
AST-001659,0.8856451160200489,0.5656410198046776,0.8521942636326844,0.767826799819137
AST-001660,0.3242004752868716,0.28427240683828686,0.7721717009502437,0.46021486102513404
AST-001661,0.8924625527205376,0.325485486633721,0.6391531398395768,0.6190337263979452
AST-001662,0.637545515917872,0.615237082260647,0.9108585782187848,0.721213725465768
AST-001663,0.4692528253279413,0.3956066740163503,0.801390429908754,0.5554166430843486
AST-001664,0.16850253235851667,0.6448073260086673,0.5265636368634959,0.4466244984102266
AST-001665,0.2270492134708873,0.5445094213144035,0.8925823475920486,0.5547136607924464
AST-001666,0.6200240711473113,0.30885434282578694,0.42310665614636733,0.45066169003982187
AST-001667,0.0,0.4630388420885016,0.8419743888402166,0.4350044103095727
AST-001668,0.6261948332885381,0.6435501380293146,0.9675233708134918,0.7457561140437815
AST-001669,0.7414986799513846,0.7309555905994128,0.8299684030278051,0.7674742245262008
AST-001670,0.8709469986000595,0.6023410831958033,0.8578683255748077,0.7770521357902235
AST-001671,0.8504282447365312,0.6908640407225746,0.5256528975902125,0.6889817276831062
AST-001672,0.8001113221747335,0.6758344695971042,0.7782966751320785,0.7514141556346386
AST-001673,0.5036620883639085,0.47768070582507227,0.9092217911388892,0.63018819510929
AST-001674,0.1279101874945102,0.279692418472029,0.9031573399106985,0.4369199819590792
AST-001675,0.40044332449084014,0.21345490550372156,0.5738205865745661,0.39590627218970925
AST-001676,0.6536543250412064,0.8483979972919321,0.8360581182871988,0.7793701468734456
AST-001677,0.9435549411875666,0.49670763259893946,0.8553377870921619,0.7652001202928892
AST-001678,0.26400346935749985,0.6572872210040492,0.9958951742394369,0.6390619548669952
AST-001679,0.2488562262673343,0.3493564036849328,0.5649814992066224,0.38773137638629657
AST-001680,0.8629511418971485,0.7240575207093516,0.9133254816101256,0.8334447147388753
AST-001681,0.33854696125004263,0.3448140158983365,0.11311834565843079,0.26549310760226996
AST-001682,0.2641490732637089,0.9462007844067514,0.9585311219796258,0.7229603265500287
AST-001683,0.0,0.8349510449761104,0.26296049081036127,0.3659705119288239
AST-001684,0.43381250423978635,0.9142537699863613,0.7068442101357827,0.6849701614539768
AST-001685,0.0,0.8152456113613241,0.7654443734730262,0.5268966616114501
AST-001686,0.6208006387459739,0.6879781574256838,0.9418520507441376,0.7502102823052651
AST-001687,0.48270079674112804,0.07089304005170177,0.9131486443429713,0.4889141603786003
AST-001688,0.7369324385884296,0.6800020718984598,0.9821654044124598,0.7996999716331165
AST-001689,0.6727962082631436,0.49583444629948,0.8984945353674314,0.6890417299766849
AST-001690,0.2461265967133292,0.2297038061103776,0.7285729261498959,0.40146777632453423
AST-001691,0.47991581094595825,0.4533975013309576,0.8788269804354977,0.6040467642374712
AST-001692,0.14603390164915991,0.6024742752349118,0.6571610739261443,0.4685564169367387
AST-001693,0.6012558731502058,0.44271736161452974,0.8446531909162351,0.6295421418936569
AST-001694,0.09953202463394897,0.875156066584923,0.302789044006553,0.4258257117418083
AST-001695,0.4084973857174775,0.47230257537185516,0.613643062938656,0.49814767467599624
AST-001696,0.6485586495408424,0.7545164516385026,0.8500434763198356,0.7510395258330602
AST-001697,0.9640384308737793,0.470173889227665,0.9969477650390149,0.8103866950468198
AST-001698,0.23245036373102326,0.7426240498715488,0.9625238241531618,0.6458660792519113
AST-001699,0.5476974393566005,0.8199944295401955,0.6441514194596171,0.6706144294521378
AST-001700,0.5089399335596039,0.4057113170306858,0.8162622665955527,0.5769711723952807
AST-001701,0.8112325562650586,0.45087546352840346,0.8063813208165214,0.6894964468699945
AST-001702,0.5120935096988786,0.6078216397592098,0.994163931167221,0.7046930268751032
AST-001703,0.42400864896129065,0.4386289467018909,0.2825710119590111,0.3817362025407309
AST-001704,0.3602445135287321,0.3524295469556307,0.6310681619549293,0.4479140741464307
AST-001705,0.0,0.5695653948029114,0.4842062556602496,0.35125721682105365
AST-001706,0.8624076658426912,0.5254350787863467,0.7726202319305671,0.7201543255198684
AST-001707,0.7016711976019198,0.05252223308159214,0.2723993720785539,0.34219760092068857
AST-001708,0.0,0.717114201420465,0.807921484679395,0.5083452286999534
AST-001709,0.7570423817683697,0.540477143507776,0.9371978390318535,0.7449057881026664
AST-001710,0.2963284895462708,0.3299439608379763,0.9383274311338752,0.5215332938393741
AST-001711,0.932019459022354,0.8061999920870639,0.9742972947867056,0.9041722486320412
AST-001712,0.24012609116160322,0.6888847784297774,0.7085267100437271,0.5458458598783692
AST-001713,0.5424017437313468,0.25126479001052526,0.8572373607044912,0.5503012981487877
AST-001714,0.2722753590440998,0.4866268727877327,0.6740393004605512,0.4776471774307945
AST-001715,0.0,0.6799749140707669,0.5705380012034201,0.41683763842472904
AST-001716,0.7584816085626545,0.4735682207546851,0.7677579008171957,0.6666025767115118
AST-001717,0.7605048874893888,0.8535620946320128,0.720622918356019,0.7782299668258069
AST-001718,0.7856267619970408,0.49936699451834965,0.7316596923582336,0.6722178162912079
AST-001719,0.21249930783787496,0.8152216866229717,0.7848103969934406,0.6041771304847624
AST-001720,0.8923937991224915,0.904806105317214,0.7399705033463804,0.8457234692620285
AST-001721,0.1430588162108256,0.77707910158663,0.7753334630958204,0.5651571269644253
AST-001722,0.0,0.7907521382505618,0.9523960639819541,0.5810494007441719
AST-001723,0.0,0.4104647298946591,0.9893100258260441,0.4665915852402344
AST-001724,0.8444684549543023,0.7079236164766263,0.8756944827407097,0.8093621847238794
AST-001725,0.9019002012200175,0.47184399597171384,0.6738902691739805,0.6825448221219039
AST-001726,0.8876306583623359,0.6959288047820165,0.8919223566952805,0.825160606613211
AST-001727,0.7289271942261782,0.803077807538255,0.9827231972438858,0.838242733002773
AST-001728,0.705471398157459,0.3893474824587784,0.8396351623731125,0.6448180143297834
AST-001729,0.527839199089582,0.2628849277868007,0.49469016361833734,0.4284714301649067
AST-001730,0.4485549073270276,0.6250212788504376,0.8248097973876131,0.632795327855026
AST-001731,0.7785036949364901,0.7116248005201199,0.8177596688265021,0.7692960547610372
AST-001732,0.2550296316452758,0.47434193685465764,0.602400289811009,0.4439239527703142
AST-001733,0.0,0.29516535992387727,0.8659574091187039,0.38704092301419374
AST-001734,0.46467966879857087,0.615722233086493,0.6678591483995745,0.5827536834282129
AST-001735,0.6614548316041933,0.15636380216308235,0.47088922569550856,0.4295692864875947
AST-001736,0.7700958365645875,0.34896963725481195,0.9054383273579186,0.6748346003924394
AST-001737,0.6321420927191718,0.6993293203719635,0.9156812222287676,0.7490508784399675
AST-001738,0.14429037532653916,0.4768922453645532,0.3348083979876051,0.31866367289289915
AST-001739,0.6870366652982243,0.452453140129893,0.6439484345958272,0.5944794133413148
AST-001740,0.9680173997527576,0.6232459010908137,0.9919504054817341,0.8610712354417686
AST-001741,0.5492161045893228,0.4505302130373441,0.49853853259693987,0.49942828340786893
AST-001742,0.7892658965805214,0.7619880476777807,0.687658956721149,0.7463043003264836
AST-001743,0.9435556297116422,0.9452060097787849,0.8850595790634183,0.9246070728512817
AST-001744,0.6176227872338352,0.5340741500746902,0.9070505654106965,0.6862491675730739
AST-001745,0.5535563783526077,0.747611942863855,0.24446006077221102,0.5152094606628913
AST-001746,0.6993011894370657,0.3185388749979875,0.9625973623712788,0.660145808935444
AST-001747,0.5522440616462514,0.7459315366995444,0.8305412813645819,0.7095722932367926
AST-001748,0.9224565850538635,0.6016039121862298,0.9199772056140854,0.8146792342847262
AST-001749,0.5637539195781532,0.649178780048314,0.9825765814196066,0.731836427015358
AST-001750,0.8693741602046242,0.9219474373475292,0.8020272117442147,0.8644496030987895
AST-001751,0.5659836344790838,0.5109428405793072,0.7019198198359107,0.5929487649647672
AST-001752,0.9229018808132561,0.8997197461390719,0.6294902592662042,0.8173706287395107
AST-001753,0.48704126845313345,0.6139406011982375,0.9700526664042266,0.6903448453518658
AST-001754,0.345798960583739,0.717946296582546,0.741642360492165,0.6017958725528167
AST-001755,0.8498224556166545,0.4078669597126522,0.37115087269355523,0.5429467626742873
AST-001756,0.6417577557781011,0.05213015457016003,0.7537450085090746,0.48254430628577855
AST-001757,0.6835076963467023,0.7387931542320008,0.7864668717642102,0.7362559074476377
AST-001758,0.0,0.49069837646294023,0.9796299871970983,0.49010945455334615
AST-001759,0.6846594945822898,0.5036316300218081,0.7722626421290436,0.6535179222443804
AST-001760,0.7760733897798024,0.49079085213474427,0.9808390326159907,0.7492344248435124
AST-001761,0.5555093569216638,0.296347836135594,0.8991999373201125,0.5836857101257901
AST-001762,0.4346911629494202,0.5842664588691033,0.887412285619373,0.6354566358126322
AST-001763,0.2564131761204333,0.4786164741783341,0.9251880144311198,0.5534058882432957
AST-001764,0.9035813898813942,0.7977113863616716,0.573248128687641,0.758180301643569
AST-001765,0.7820072361013604,0.22673745058628716,0.9636766128350565,0.657473766507568
AST-001766,0.8439777665981302,0.6900871019315298,0.9902455076027251,0.8414367920441284
AST-001767,0.28597326858856315,0.504516320743125,0.3907676887635414,0.39375242603174315
AST-001768,0.0,0.46554942097095786,0.7157949281526266,0.3937814497078615
AST-001769,0.24618094589459433,0.30527031036505364,0.7980850768503716,0.44984544437000656
AST-001770,0.2940731534670133,0.28385771295757894,0.7365785724277779,0.43816981295079005
AST-001771,0.6518448848942275,0.9378679887522645,0.31315965912755683,0.6342908442580163
AST-001772,0.3996290243559032,0.530315662171063,0.604826566014766,0.5115904175139107
AST-001773,0.3969494573727358,0.7065901947201824,0.8836440347231991,0.6623945622720391
AST-001774,0.7592773365104537,0.5190585475796728,0.7399581009179321,0.672764661669353
AST-001775,0.7765985133468504,0.4501145717782457,0.9330429805730375,0.7199186885660445
AST-001776,0.1938756351854422,0.8928015451197047,0.960546689002746,0.6824079564359643
AST-001777,0.726421740455005,0.4597554875880112,0.21865458038391758,0.4682772694756446
AST-001778,0.6563105012959164,0.18950066178328423,0.512230789739634,0.4526806509396115
AST-001779,0.8712022713298407,0.7826917585539285,0.9590409940785366,0.8709783413207686
AST-001780,0.2662032788056092,0.4790770426315266,0.769406434287998,0.5048955852417113
AST-001781,0.36230635935003813,0.4551710806071571,0.859185003770207,0.5588874812424675
AST-001782,0.867681093077041,0.6836574050363262,0.7376047817126415,0.7629810932753363
AST-001783,0.0,0.11500092743098987,0.3974495156927069,0.1708168143745656
AST-001784,0.33814273363261166,0.08265590267455643,0.8994750860185321,0.44009124077523337
AST-001785,0.8370889919028699,0.8899603162620623,0.9069302196775029,0.8779931759474784
AST-001786,0.5624120481724031,0.7726801269658724,0.46225463418820706,0.5991156031088275
AST-001787,0.5811058485741092,0.7361878989426714,0.20308818564072464,0.5067939777191685
AST-001788,0.90855840038908,0.5204289803970287,0.8610086845974833,0.7633320217945306
AST-001789,0.9383595569575106,0.5229258821501256,0.7514117630199636,0.7375657340425333
AST-001790,0.6604926029376759,0.58187922248313,0.6976167985516896,0.6466628746574985
AST-001791,0.29378319120271856,0.3498690254075018,0.9283752525293354,0.5240091563798519
AST-001792,0.658274118604464,0.8734655173030501,0.7075811298194433,0.7464402552423192
AST-001793,0.32549545151385006,0.4861948937891457,0.5678274216593311,0.45983925565410894
AST-001794,0.6874405270293152,0.6949162371476706,0.5845489725742489,0.655635245583745
AST-001795,0.2869354768831371,0.5241956600313515,0.8959460508261236,0.5690257292468708
AST-001796,0.7424835896592606,0.5256937876910461,0.8493672387468109,0.7058482053657058
AST-001797,0.5457156627532253,0.5112035172768428,0.7841058168363161,0.6136749989554614
AST-001798,0.7863922128280876,0.8052354804555778,0.9765083212761083,0.8560453381865912
AST-001799,0.173857065518578,0.4076940968689826,0.24829680061636603,0.27661598766797557
AST-001800,0.7572828380010955,0.6094339466814284,0.39367164506074603,0.5867961432477566
AST-001801,0.5095477435456283,0.5577649535978644,0.710204468297927,0.5925057218138066
AST-001802,0.3612329959563078,0.7863621039188139,0.550608227551924,0.5660677758090152
AST-001803,0.865417870329378,0.9021598261071242,0.8973240831205576,0.8883005931856865
AST-001804,0.8248985384491705,0.599743501718678,0.9304327022776482,0.785024914148499
AST-001805,0.16547259314146145,0.46062626484044455,0.7523429816931089,0.45948061322500494
AST-001806,0.5732192570552714,0.6458313506966907,0.4328861433477794,0.5506455836999139
AST-001807,0.0,0.6292103257323424,0.18212018654516365,0.270443504092502
AST-001808,0.7129265834428966,0.7273103768740813,0.8091156673579434,0.7497842092249738
AST-001809,0.0,0.4731667982808688,0.8678818001408077,0.44701619947389215
AST-001810,0.42015725119071706,0.6744142811555361,0.8294922001912609,0.6413545775125047
AST-001811,0.2384695055061579,0.4221621644741556,0.5358971557192237,0.39884294189984576
AST-001812,0.3067973350782123,0.6109825155749778,0.7823934025968228,0.5667244177500043
AST-001813,0.0,0.8730655545866913,0.8024776784798295,0.5585144110221737
AST-001814,0.779386292317928,0.5511117387618589,0.6782130805900265,0.6695703705566044
AST-001815,0.34980693574897825,0.36223730914444335,0.8689788800363902,0.5270077083099373
AST-001816,0.2718250313726858,0.4221504875728741,0.820782646645176,0.5049193885302453
AST-001817,0.03969133467778417,0.8113544610138638,0.8888081741039324,0.5799513232651935
AST-001818,0.9357366246831107,0.8257076003512153,0.8745173525953165,0.8786538592098808
AST-001819,0.769359166289751,0.6717911257219223,0.7733362240741614,0.7381621720286117
AST-001820,0.0,0.5316363725615243,0.7014676069320623,0.4110346598311955
AST-001821,0.5458467001260905,0.5172020588886078,0.9099962319511157,0.6576816636552714
AST-001822,0.633483903705815,0.8542464536741847,0.866390172707272,0.7847068433624239
AST-001823,0.9060369412856477,0.5222089997295477,0.3833788183109337,0.6038749197753764
AST-001824,0.8179930741085802,0.7156703194589835,0.9477401672184503,0.8271345202620046
AST-001825,0.8256772877044973,0.3685182331056934,0.9980903582113629,0.7307619596738512
AST-001826,0.946210253229501,0.15462570036443227,0.743419536102704,0.6147518298988791
AST-001827,0.25873013982344434,0.7319499920238072,0.6883702454429642,0.5596834590967386
AST-001828,0.4667391068758439,0.3899095510493919,0.691063432166887,0.5159040300307076
AST-001829,0.2515804186106597,0.2489687097992407,0.2613846315762049,0.25397791999536845
AST-001830,0.0,0.8480414377061474,0.3565113231102802,0.40151758693880923
AST-001831,0.5949648791641526,0.4645659960946529,0.38464755338347206,0.48139280954742586
AST-001832,0.7714568880532113,0.2774937176536518,0.8307159886500589,0.6265555314523074
AST-001833,0.6598488177508717,0.6736765201095019,0.8177513860863943,0.7170922413155892
AST-001834,0.0,0.7916684303474006,0.9904330192507164,0.5940338165327056
AST-001835,0.6517025488200952,0.34507616134397856,0.7471600429807088,0.5813129177149275
AST-001836,0.48236400857424105,0.7697905245865483,0.7194667090423406,0.6572070807343766
AST-001837,0.7143242791789953,0.5203822998680763,0.9948047443314654,0.7431704411261789
AST-001838,0.7230389910660152,0.3965254859221996,0.9253161460800895,0.6816268743561014
AST-001839,0.7550299489463695,0.19165012424005412,0.7922686586043758,0.5796495772635998
AST-001840,0.4020665908281512,0.9180885066743304,0.9808350963658898,0.7669967312894572
AST-001841,0.8931488615960337,0.832681441528048,0.9971487412732588,0.9076596814657801
AST-001842,0.6160763138479053,0.4350773335268188,0.897151486264432,0.6494350445463853
AST-001843,0.41650350691484933,0.8899091979286011,0.8641205996428607,0.7235111014954371
AST-001844,0.7133128871566201,0.7317049538001165,0.6620825623910205,0.702366801115919
AST-001845,0.5295912314962662,0.7303605753123085,0.8110324595046,0.6903280887710582
AST-001846,0.6545164372065797,0.5737362078297911,0.9950217283211984,0.7410914577858564
AST-001847,0.0,0.7724677858647384,0.9677672400335057,0.5800783419660814
AST-001848,0.39932636700052704,0.26979595254171335,0.9948975352998499,0.5546732849473635
AST-001849,0.55518038005372,0.8076062615170514,0.731073148020609,0.6979532631971268
AST-001850,0.43953742425333825,0.8981279919757109,0.8882940738865083,0.7419864967051858
AST-001851,0.0,0.575085018956686,0.5727897563230469,0.38262492509324425
AST-001852,0.8009847278917269,0.6277571877690039,0.8373822062967717,0.7553747073191674
AST-001853,0.8181614312958665,0.6022853691841927,0.6597906317818993,0.6934124774206528
