asset_id,incident_occurred,total_loss_inr
AST-001157,0,0.0
AST-001158,0,0.0
AST-001159,0,0.0
AST-001160,0,0.0
AST-001161,0,0.0
AST-001162,0,0.0
AST-001163,0,0.0
AST-001164,0,0.0
AST-001165,0,0.0
AST-001166,0,0.0
AST-001167,0,0.0
AST-001168,0,0.0
AST-001169,0,0.0
AST-001170,0,0.0
AST-001171,0,0.0
AST-001172,0,0.0
AST-001173,0,0.0
AST-001174,0,0.0
AST-001175,0,0.0
AST-001176,0,0.0
AST-001177,0,0.0
AST-001178,0,0.0
AST-001179,0,0.0
AST-001180,0,0.0
AST-001181,0,0.0
AST-001182,0,0.0
AST-001183,0,0.0
AST-001184,0,0.0
AST-001185,0,0.0
AST-001186,0,0.0
AST-001187,0,0.0
AST-001188,0,0.0
AST-001189,1,4442994.19
AST-001190,0,0.0
AST-001191,0,0.0
AST-001192,0,0.0
AST-001193,0,0.0
AST-001194,0,0.0
AST-001195,0,0.0
AST-001196,0,0.0
AST-001197,0,0.0
AST-001198,0,0.0
AST-001199,0,0.0
AST-001200,0,0.0
AST-001201,1,9084688.89
AST-001202,0,0.0
AST-001203,0,0.0
AST-001204,0,0.0
AST-001205,0,0.0
AST-001206,0,0.0
AST-001207,0,0.0
AST-001208,0,0.0
AST-001209,1,195394.98
AST-001210,0,0.0
AST-001211,0,0.0
AST-001212,0,0.0
AST-001213,0,0.0
AST-001214,0,0.0
AST-001215,0,0.0
AST-001216,0,0.0
AST-001217,0,0.0
AST-001218,0,0.0
AST-001219,0,0.0
AST-001220,0,0.0
AST-001221,0,0.0
AST-001222,0,0.0
AST-001223,0,0.0
AST-001224,0,0.0
AST-001225,0,0.0
AST-001226,0,0.0
AST-001227,1,1591274.71
AST-001228,0,0.0
AST-001229,0,0.0
AST-001230,0,0.0
AST-001231,0,0.0
AST-001232,0,0.0
AST-001233,0,0.0
AST-001234,0,0.0
AST-001235,0,0.0
AST-001236,0,0.0
AST-001237,0,0.0
AST-001238,0,0.0
AST-001239,0,0.0
AST-001240,0,0.0
AST-001241,0,0.0
AST-001242,0,0.0
AST-001243,0,0.0
AST-001244,0,0.0
AST-001245,0,0.0
AST-001246,0,0.0
AST-001247,0,0.0
AST-001248,0,0.0
AST-001249,0,0.0
AST-001250,0,0.0
AST-001251,0,0.0
AST-001252,0,0.0
AST-001253,0,0.0
AST-001254,0,0.0
AST-001255,0,0.0
AST-001256,0,0.0
AST-001257,0,0.0
AST-001258,0,0.0
AST-001259,0,0.0
AST-001260,0,0.0
AST-001261,0,0.0
AST-001262,0,0.0
AST-001263,0,0.0
AST-001264,0,0.0
AST-001265,0,0.0
AST-001266,0,0.0
AST-001267,0,0.0
AST-001268,0,0.0
AST-001269,0,0.0
AST-001270,0,0.0
AST-001271,0,0.0
AST-001272,0,0.0
AST-001273,0,0.0
AST-001274,0,0.0
AST-001275,1,263440.72
AST-001276,0,0.0
AST-001277,0,0.0
AST-001278,0,0.0
AST-001279,0,0.0
AST-001280,0,0.0
AST-001281,0,0.0
AST-001282,0,0.0
AST-001283,0,0.0
AST-001284,1,91140.41
AST-001285,0,0.0
AST-001286,0,0.0
AST-001287,1,336237.08
AST-001288,0,0.0
AST-001289,0,0.0
AST-001290,0,0.0
AST-001291,0,0.0
AST-001292,0,0.0
AST-001293,0,0.0
AST-001294,0,0.0
AST-001295,0,0.0
AST-001296,0,0.0
AST-001297,0,0.0
AST-001298,0,0.0
AST-001299,0,0.0
AST-001300,0,0.0
AST-001301,0,0.0
AST-001302,0,0.0
AST-001303,0,0.0
AST-001304,0,0.0
AST-001305,0,0.0
AST-001306,0,0.0
AST-001307,0,0.0
AST-001308,0,0.0
AST-001309,0,0.0
AST-001310,0,0.0
AST-001311,0,0.0
AST-001312,0,0.0
AST-001313,0,0.0
AST-001314,0,0.0
AST-001315,0,0.0
AST-001316,0,0.0
AST-001317,0,0.0
AST-001318,0,0.0
AST-001319,0,0.0
AST-001320,0,0.0
AST-001321,0,0.0
AST-001322,0,0.0
AST-001323,0,0.0
AST-001324,0,0.0
AST-001325,0,0.0
AST-001326,0,0.0
AST-001327,0,0.0
AST-001328,0,0.0
AST-001329,0,0.0
AST-001330,0,0.0
AST-001331,0,0.0
AST-001332,0,0.0
AST-001333,0,0.0
AST-001334,0,0.0
AST-001335,0,0.0
AST-001336,0,0.0
AST-001337,0,0.0
AST-001338,0,0.0
AST-001339,0,0.0
AST-001340,0,0.0
AST-001341,0,0.0
AST-001342,0,0.0
AST-001343,0,0.0
AST-001344,0,0.0
AST-001345,0,0.0
AST-001346,0,0.0
AST-001347,0,0.0
AST-001348,0,0.0
AST-001349,1,378656.38
AST-001350,0,0.0
AST-001351,0,0.0
AST-001352,0,0.0
AST-001353,0,0.0
AST-001354,0,0.0
AST-001355,0,0.0
AST-001356,0,0.0
AST-001357,0,0.0
AST-001358,0,0.0
AST-001359,0,0.0
AST-001360,0,0.0
AST-001361,0,0.0
AST-001362,0,0.0
AST-001363,0,0.0
AST-001364,0,0.0
AST-001365,0,0.0
AST-001366,0,0.0
AST-001367,1,589667.46
AST-001368,0,0.0
AST-001369,0,0.0
AST-001370,0,0.0
AST-001371,0,0.0
AST-001372,0,0.0
AST-001373,0,0.0
AST-001374,0,0.0
AST-001375,0,0.0
AST-001376,0,0.0
AST-001377,1,108573.23
AST-001378,0,0.0
AST-001379,0,0.0
AST-001380,0,0.0
AST-001381,0,0.0
AST-001382,0,0.0
AST-001383,0,0.0
AST-001384,0,0.0
AST-001385,0,0.0
AST-001386,0,0.0
AST-001387,0,0.0
AST-001388,0,0.0
AST-001389,0,0.0
AST-001390,0,0.0
AST-001391,0,0.0
AST-001392,0,0.0
AST-001393,0,0.0
AST-001394,0,0.0
AST-001395,0,0.0
AST-001396,0,0.0
AST-001397,0,0.0
AST-001398,0,0.0
AST-001399,0,0.0
AST-001400,0,0.0
AST-001401,0,0.0
AST-001402,0,0.0
AST-001403,0,0.0
AST-001404,0,0.0
AST-001405,0,0.0
AST-001406,1,128371.06
AST-001407,0,0.0
AST-001408,0,0.0
AST-001409,0,0.0
AST-001410,0,0.0
AST-001411,0,0.0
AST-001412,0,0.0
AST-001413,0,0.0
AST-001414,0,0.0
AST-001415,0,0.0
AST-001416,0,0.0
AST-001417,0,0.0
AST-001418,0,0.0
AST-001419,0,0.0
AST-001420,0,0.0
AST-001421,0,0.0
AST-001422,0,0.0
AST-001423,0,0.0
AST-001424,0,0.0
AST-001425,0,0.0
AST-001426,1,581463.22
AST-001427,0,0.0
AST-001428,0,0.0
AST-001429,0,0.0
AST-001430,0,0.0
AST-001431,0,0.0
AST-001432,0,0.0
AST-001433,0,0.0
AST-001434,0,0.0
AST-001435,0,0.0
AST-001436,0,0.0
AST-001437,0,0.0
AST-001438,0,0.0
AST-001439,0,0.0
AST-001440,0,0.0
AST-001441,0,0.0
AST-001442,0,0.0
AST-001443,0,0.0
AST-001444,0,0.0
AST-001445,0,0.0
AST-001446,0,0.0
AST-001447,0,0.0
AST-001448,0,0.0
AST-001449,0,0.0
AST-001450,0,0.0
AST-001451,0,0.0
AST-001452,0,0.0
AST-001453,0,0.0
AST-001454,0,0.0
AST-001455,0,0.0
AST-001456,0,0.0
AST-001457,0,0.0
AST-001458,0,0.0
AST-001459,0,0.0
AST-001460,0,0.0
AST-001461,0,0.0
AST-001462,0,0.0
AST-001463,0,0.0
AST-001464,0,0.0
AST-001465,0,0.0
AST-001466,0,0.0
AST-001467,0,0.0
AST-001468,0,0.0
AST-001469,0,0.0
AST-001470,0,0.0
AST-001471,1,132731.47
AST-001472,0,0.0
AST-001473,1,1327276.71
AST-001474,0,0.0
AST-001475,0,0.0
AST-001476,0,0.0
AST-001477,0,0.0
AST-001478,0,0.0
AST-001479,0,0.0
AST-001480,0,0.0
AST-001481,0,0.0
AST-001482,0,0.0
AST-001483,0,0.0
AST-001484,0,0.0
AST-001485,1,980349.61
AST-001486,0,0.0
AST-001487,0,0.0
AST-001488,0,0.0
AST-001489,0,0.0
AST-001490,0,0.0
AST-001491,0,0.0
AST-001492,0,0.0
AST-001493,0,0.0
AST-001494,1,2300304.5
AST-001495,0,0.0
AST-001496,0,0.0
AST-001497,0,0.0
AST-001498,0,0.0
AST-001499,0,0.0
AST-001500,0,0.0
AST-001501,0,0.0
AST-001502,0,0.0
AST-001503,1,262129.02
AST-001504,0,0.0
AST-001505,0,0.0
AST-001506,0,0.0
AST-001507,0,0.0
AST-001508,0,0.0
AST-001509,0,0.0
AST-001510,0,0.0
AST-001511,1,150725.9
AST-001512,0,0.0
AST-001513,0,0.0
AST-001514,0,0.0
AST-001515,0,0.0
AST-001516,0,0.0
AST-001517,0,0.0
AST-001518,0,0.0
AST-001519,0,0.0
AST-001520,0,0.0
AST-001521,0,0.0
AST-001522,0,0.0
AST-001523,0,0.0
AST-001524,0,0.0
AST-001525,0,0.0
AST-001526,1,176349.37
AST-001527,0,0.0
AST-001528,0,0.0
AST-001529,0,0.0
AST-001530,0,0.0
AST-001531,0,0.0
AST-001532,0,0.0
AST-001533,0,0.0
AST-001534,0,0.0
AST-001535,0,0.0
AST-001536,0,0.0
AST-001537,0,0.0
AST-001538,0,0.0
AST-001539,0,0.0
AST-001540,0,0.0
AST-001541,0,0.0
AST-001542,0,0.0
AST-001543,0,0.0
AST-001544,0,0.0
AST-001545,0,0.0
AST-001546,0,0.0
AST-001547,0,0.0
AST-001548,0,0.0
AST-001549,0,0.0
AST-001550,0,0.0
AST-001551,0,0.0
AST-001552,0,0.0
AST-001553,0,0.0
AST-001554,0,0.0
AST-001555,0,0.0
AST-001556,0,0.0
AST-001557,0,0.0
AST-001558,0,0.0
AST-001559,0,0.0
AST-001560,0,0.0
AST-001561,0,0.0
AST-001562,0,0.0
AST-001563,0,0.0
AST-001564,0,0.0
AST-001565,0,0.0
AST-001566,0,0.0
AST-001567,0,0.0
AST-001568,0,0.0
AST-001569,0,0.0
AST-001570,0,0.0
AST-001571,0,0.0
AST-001572,0,0.0
AST-001573,0,0.0
AST-001574,0,0.0
AST-001575,1,100660.6
AST-001576,0,0.0
AST-001577,0,0.0
AST-001578,0,0.0
AST-001579,0,0.0
AST-001580,0,0.0
AST-001581,0,0.0
AST-001582,0,0.0
AST-001583,0,0.0
AST-001584,0,0.0
AST-001585,0,0.0
AST-001586,0,0.0
AST-001587,0,0.0
AST-001588,0,0.0
AST-001589,0,0.0
AST-001590,0,0.0
AST-001591,0,0.0
AST-001592,0,0.0
AST-001593,0,0.0
AST-001594,0,0.0
AST-001595,0,0.0
AST-001596,0,0.0
AST-001597,0,0.0
AST-001598,0,0.0
AST-001599,0,0.0
AST-001600,0,0.0
AST-001601,0,0.0
AST-001602,0,0.0
AST-001603,0,0.0
AST-001604,0,0.0
AST-001605,1,10169046.01
AST-001606,0,0.0
AST-001607,0,0.0
AST-001608,0,0.0
AST-001609,0,0.0
AST-001610,0,0.0
AST-001611,0,0.0
AST-001612,0,0.0
AST-001613,1,132978.08
AST-001614,0,0.0
AST-001615,0,0.0
AST-001616,0,0.0
AST-001617,0,0.0
AST-001618,0,0.0
AST-001619,0,0.0
AST-001620,0,0.0
AST-001621,0,0.0
AST-001622,0,0.0
AST-001623,0,0.0
AST-001624,0,0.0
AST-001625,0,0.0
AST-001626,0,0.0
AST-001627,0,0.0
AST-001628,0,0.0
AST-001629,0,0.0
AST-001630,0,0.0
AST-001631,0,0.0
AST-001632,0,0.0
AST-001633,0,0.0
AST-001634,0,0.0
AST-001635,0,0.0
AST-001636,0,0.0
AST-001637,0,0.0
AST-001638,0,0.0
AST-001639,0,0.0
AST-001640,0,0.0
AST-001641,0,0.0
AST-001642,0,0.0
AST-001643,0,0.0
AST-001644,0,0.0
AST-001645,0,0.0
AST-001646,0,0.0
AST-001647,0,0.0
AST-001648,0,0.0
AST-001649,0,0.0
AST-001650,0,0.0
AST-001651,0,0.0
AST-001652,0,0.0
AST-001653,0,0.0
AST-001654,0,0.0
AST-001655,0,0.0
AST-001656,0,0.0
AST-001657,0,0.0
AST-001658,0,0.0
AST-001659,0,0.0
AST-001660,0,0.0
AST-001661,0,0.0
AST-001662,0,0.0
AST-001663,0,0.0
AST-001664,0,0.0
AST-001665,0,0.0
AST-001666,0,0.0
AST-001667,0,0.0
AST-001668,0,0.0
AST-001669,0,0.0
AST-001670,0,0.0
AST-001671,0,0.0
AST-001672,0,0.0
AST-001673,0,0.0
AST-001674,0,0.0
AST-001675,0,0.0
AST-001676,0,0.0
AST-001677,0,0.0
AST-001678,0,0.0
AST-001679,0,0.0
AST-001680,0,0.0
AST-001681,1,2569483.73
AST-001682,0,0.0
AST-001683,0,0.0
AST-001684,0,0.0
AST-001685,0,0.0
AST-001686,0,0.0
AST-001687,0,0.0
AST-001688,0,0.0
AST-001689,0,0.0
AST-001690,0,0.0
AST-001691,0,0.0
AST-001692,0,0.0
AST-001693,0,0.0
AST-001694,0,0.0
AST-001695,0,0.0
AST-001696,0,0.0
AST-001697,0,0.0
AST-001698,1,71358.68
AST-001699,0,0.0
AST-001700,0,0.0
AST-001701,0,0.0
AST-001702,0,0.0
AST-001703,0,0.0
AST-001704,0,0.0
AST-001705,0,0.0
AST-001706,0,0.0
AST-001707,0,0.0
AST-001708,0,0.0
AST-001709,0,0.0
AST-001710,1,184296.26
AST-001711,1,1553763.16
AST-001712,0,0.0
AST-001713,0,0.0
AST-001714,0,0.0
AST-001715,0,0.0
AST-001716,0,0.0
AST-001717,0,0.0
AST-001718,0,0.0
AST-001719,0,0.0
AST-001720,0,0.0
AST-001721,0,0.0
AST-001722,1,933670.36
AST-001723,0,0.0
AST-001724,0,0.0
AST-001725,0,0.0
AST-001726,0,0.0
AST-001727,0,0.0
AST-001728,0,0.0
AST-001729,0,0.0
AST-001730,0,0.0
AST-001731,0,0.0
AST-001732,0,0.0
AST-001733,0,0.0
AST-001734,0,0.0
AST-001735,0,0.0
AST-001736,0,0.0
AST-001737,0,0.0
AST-001738,0,0.0
AST-001739,0,0.0
AST-001740,0,0.0
AST-001741,0,0.0
AST-001742,0,0.0
AST-001743,0,0.0
AST-001744,0,0.0
AST-001745,0,0.0
AST-001746,0,0.0
AST-001747,0,0.0
AST-001748,0,0.0
AST-001749,0,0.0
AST-001750,1,2191997.71
AST-001751,0,0.0
AST-001752,0,0.0
AST-001753,0,0.0
AST-001754,0,0.0
AST-001755,0,0.0
AST-001756,0,0.0
AST-001757,0,0.0
AST-001758,0,0.0
AST-001759,0,0.0
AST-001760,0,0.0
AST-001761,0,0.0
AST-001762,0,0.0
AST-001763,0,0.0
AST-001764,0,0.0
AST-001765,0,0.0
AST-001766,0,0.0
AST-001767,1,218404.24
AST-001768,0,0.0
AST-001769,0,0.0
AST-001770,0,0.0
AST-001771,0,0.0
AST-001772,0,0.0
AST-001773,0,0.0
AST-001774,0,0.0
AST-001775,0,0.0
AST-001776,0,0.0
AST-001777,0,0.0
AST-001778,0,0.0
AST-001779,0,0.0
AST-001780,0,0.0
AST-001781,0,0.0
AST-001782,0,0.0
AST-001783,0,0.0
AST-001784,0,0.0
AST-001785,0,0.0
AST-001786,0,0.0
AST-001787,0,0.0
AST-001788,0,0.0
AST-001789,0,0.0
AST-001790,0,0.0
AST-001791,0,0.0
AST-001792,0,0.0
AST-001793,0,0.0
AST-001794,0,0.0
AST-001795,0,0.0
AST-001796,0,0.0
AST-001797,0,0.0
AST-001798,0,0.0
AST-001799,0,0.0
AST-001800,0,0.0
AST-001801,0,0.0
AST-001802,0,0.0
AST-001803,0,0.0
AST-001804,0,0.0
AST-001805,0,0.0
AST-001806,0,0.0
AST-001807,0,0.0
AST-001808,0,0.0
AST-001809,0,0.0
AST-001810,0,0.0
AST-001811,0,0.0
AST-001812,0,0.0
AST-001813,0,0.0
AST-001814,0,0.0
AST-001815,1,117932.63
AST-001816,0,0.0
AST-001817,0,0.0
AST-001818,0,0.0
AST-001819,0,0.0
AST-001820,0,0.0
AST-001821,0,0.0
AST-001822,0,0.0
AST-001823,0,0.0
AST-001824,0,0.0
AST-001825,0,0.0
AST-001826,0,0.0
AST-001827,0,0.0
AST-001828,0,0.0
AST-001829,0,0.0
AST-001830,0,0.0
AST-001831,0,0.0
AST-001832,1,3078549.52
AST-001833,0,0.0
AST-001834,0,0.0
AST-001835,0,0.0
AST-001836,0,0.0
AST-001837,0,0.0
AST-001838,0,0.0
AST-001839,0,0.0
AST-001840,0,0.0
AST-001841,0,0.0
AST-001842,0,0.0
AST-001843,0,0.0
AST-001844,0,0.0
AST-001845,0,0.0
AST-001846,0,0.0
AST-001847,0,0.0
AST-001848,0,0.0
AST-001849,1,229364.63
AST-001850,0,0.0
AST-001851,0,0.0
AST-001852,0,0.0
AST-001853,0,0.0
AST-001854,0,0.0
AST-001855,0,0.0
AST-001856,0,0.0
AST-001857,0,0.0
AST-001858,0,0.0
AST-001859,0,0.0
AST-001860,0,0.0
AST-001861,0,0.0
AST-001862,0,0.0
AST-001863,0,0.0
AST-001864,1,429787.55
AST-001865,0,0.0
AST-001866,0,0.0
AST-001867,0,0.0
AST-001868,0,0.0
AST-001869,0,0.0
AST-001870,1,215772.54
AST-001871,0,0.0
AST-001872,0,0.0
AST-001873,0,0.0
AST-001874,0,0.0
AST-001875,0,0.0
AST-001876,0,0.0
AST-001877,0,0.0
AST-001878,0,0.0
AST-001879,0,0.0
AST-001880,0,0.0
AST-001881,0,0.0
AST-001882,1,2092349.68
AST-001883,0,0.0
AST-001884,0,0.0
AST-001885,0,0.0
AST-001886,0,0.0
AST-001887,0,0.0
AST-001888,0,0.0
AST-001889,0,0.0
AST-001890,1,1877803.9
AST-001891,0,0.0
AST-001892,0,0.0
AST-001893,0,0.0
AST-001894,0,0.0
AST-001895,0,0.0
AST-001896,0,0.0
AST-001897,0,0.0
AST-001898,0,0.0
AST-001899,0,0.0
AST-001900,0,0.0
AST-001901,0,0.0
AST-001902,0,0.0
AST-001903,0,0.0
AST-001904,0,0.0
AST-001905,0,0.0
AST-001906,0,0.0
AST-001907,0,0.0
AST-001908,0,0.0
AST-001909,0,0.0
AST-001910,0,0.0
AST-001911,0,0.0
AST-001912,0,0.0
AST-001913,0,0.0
AST-001914,0,0.0
AST-001915,0,0.0
AST-001916,0,0.0
AST-001917,0,0.0
AST-001918,0,0.0
AST-001919,0,0.0
AST-001920,0,0.0
AST-001921,0,0.0
AST-001922,0,0.0
AST-001923,0,0.0
AST-001924,0,0.0
AST-001925,0,0.0
AST-001926,0,0.0
AST-001927,0,0.0
AST-001928,1,1625062.24
AST-001929,0,0.0
AST-001930,0,0.0
AST-001931,0,0.0
AST-001932,0,0.0
AST-001933,0,0.0
AST-001934,0,0.0
AST-001935,0,0.0
AST-001936,0,0.0
AST-001937,0,0.0
AST-001938,0,0.0
AST-001939,0,0.0
AST-001940,0,0.0
AST-001941,0,0.0
AST-001942,0,0.0
AST-001943,0,0.0
AST-001944,0,0.0
AST-001945,0,0.0
AST-001946,0,0.0
AST-001947,0,0.0
AST-001948,0,0.0
AST-001949,0,0.0
AST-001950,0,0.0
AST-001951,0,0.0
AST-001952,0,0.0
AST-001953,1,2552.14
AST-001954,0,0.0
AST-001955,0,0.0
AST-001956,0,0.0
AST-001957,0,0.0
AST-001958,0,0.0
AST-001959,0,0.0
AST-001960,0,0.0
AST-001961,0,0.0
AST-001962,0,0.0
AST-001963,0,0.0
AST-001964,0,0.0
AST-001965,0,0.0
AST-001966,0,0.0
AST-001967,0,0.0
AST-001968,0,0.0
AST-001969,0,0.0
AST-001970,0,0.0
AST-001971,0,0.0
AST-001972,0,0.0
AST-001973,0,0.0
AST-001974,0,0.0
AST-001975,0,0.0
AST-001976,0,0.0
AST-001977,0,0.0
AST-001978,0,0.0
AST-001979,1,517537.01
AST-001980,0,0.0
AST-001981,0,0.0
AST-001982,0,0.0
AST-001983,0,0.0
AST-001984,0,0.0
AST-001985,0,0.0
AST-001986,0,0.0
AST-001987,0,0.0
AST-001988,0,0.0
AST-001989,1,45637.59
AST-001990,0,0.0
AST-001991,0,0.0
AST-001992,0,0.0
AST-001993,0,0.0
AST-001994,0,0.0
AST-001995,0,0.0
AST-001996,0,0.0
AST-001997,0,0.0
AST-001998,0,0.0
AST-001999,0,0.0
AST-002000,0,0.0
AST-002001,0,0.0
AST-002002,0,0.0
AST-002003,0,0.0
AST-002004,0,0.0
AST-002005,0,0.0
AST-002006,0,0.0
AST-002007,0,0.0
AST-002008,0,0.0
AST-002009,0,0.0
AST-002010,0,0.0
AST-002011,0,0.0
AST-002012,0,0.0
AST-002013,0,0.0
AST-002014,0,0.0
AST-002015,0,0.0
AST-002016,0,0.0
AST-002017,0,0.0
AST-002018,0,0.0
AST-002019,0,0.0
AST-002020,0,0.0
AST-002021,0,0.0
AST-002022,0,0.0
AST-002023,0,0.0
AST-002024,0,0.0
AST-002025,0,0.0
AST-002026,0,0.0
AST-002027,0,0.0
AST-002028,0,0.0
AST-002029,0,0.0
AST-002030,1,348162.31
AST-002031,0,0.0
AST-002032,0,0.0
AST-002033,0,0.0
AST-002034,1,1819803.57
AST-002035,0,0.0
AST-002036,0,0.0
AST-002037,0,0.0
AST-002038,0,0.0
AST-002039,0,0.0
AST-002040,0,0.0
AST-002041,0,0.0
AST-002042,0,0.0
AST-002043,0,0.0
AST-002044,1,12190870.06
AST-002045,0,0.0
AST-002046,0,0.0
AST-002047,0,0.0
AST-002048,0,0.0
AST-002049,0,0.0
AST-002050,0,0.0
AST-002051,0,0.0
AST-002052,0,0.0
AST-002053,0,0.0
AST-002054,0,0.0
AST-002055,0,0.0
AST-002056,0,0.0
AST-002057,0,0.0
AST-002058,0,0.0
AST-002059,0,0.0
AST-002060,0,0.0
AST-002061,0,0.0
AST-002062,0,0.0
AST-002063,1,684573.35
AST-002064,0,0.0
AST-002065,0,0.0
AST-002066,0,0.0
AST-002067,1,176013.11
AST-002068,0,0.0
AST-002069,1,374033.52
AST-002070,0,0.0
AST-002071,0,0.0
AST-002072,0,0.0
AST-002073,0,0.0
AST-002074,0,0.0
AST-002075,0,0.0
AST-002076,0,0.0
AST-002077,0,0.0
AST-002078,0,0.0
AST-002079,0,0.0
AST-002080,0,0.0
AST-002081,1,69935.2
AST-002082,0,0.0
AST-002083,0,0.0
AST-002084,0,0.0
AST-002085,0,0.0
AST-002086,0,0.0
AST-002087,0,0.0
AST-002088,0,0.0
AST-002089,0,0.0
AST-002090,0,0.0
AST-002091,0,0.0
AST-002092,0,0.0
AST-002093,0,0.0
AST-002094,0,0.0
AST-002095,0,0.0
AST-002096,0,0.0
AST-002097,0,0.0
AST-002098,0,0.0
AST-002099,0,0.0
AST-002100,0,0.0
AST-002101,0,0.0
AST-002102,1,550655.02
AST-002103,0,0.0
AST-002104,0,0.0
AST-002105,0,0.0
AST-002106,0,0.0
AST-002107,0,0.0
AST-002108,1,102663.68
AST-002109,0,0.0
AST-002110,0,0.0
AST-002111,0,0.0
AST-002112,0,0.0
AST-002113,0,0.0
AST-002114,0,0.0
AST-002115,0,0.0
AST-002116,0,0.0
AST-002117,0,0.0
AST-002118,0,0.0
AST-002119,1,121256.35
AST-002120,0,0.0
AST-002121,0,0.0
AST-002122,0,0.0
AST-002123,0,0.0
AST-002124,0,0.0
AST-002125,0,0.0
AST-002126,0,0.0
AST-002127,0,0.0
AST-002128,0,0.0
AST-002129,0,0.0
AST-002130,0,0.0
AST-002131,0,0.0
AST-002132,0,0.0
AST-002133,1,428865.32
AST-002134,0,0.0
AST-002135,0,0.0
AST-002136,0,0.0
AST-002137,0,0.0
AST-002138,0,0.0
AST-002139,0,0.0
AST-002140,0,0.0
AST-002141,0,0.0
AST-002142,0,0.0
AST-002143,0,0.0
AST-002144,0,0.0
AST-002145,0,0.0
AST-002146,1,3426360.97
AST-002147,0,0.0
AST-002148,1,3656354.78
AST-002149,0,0.0
AST-002150,0,0.0
AST-002151,0,0.0
AST-002152,0,0.0
AST-002153,0,0.0
AST-002154,0,0.0
AST-002155,0,0.0
AST-002156,0,0.0
AST-002157,0,0.0
AST-002158,0,0.0
AST-002159,0,0.0
AST-002160,0,0.0
AST-002161,0,0.0
AST-002162,0,0.0
AST-002163,1,577920.18
AST-002164,0,0.0
AST-002165,0,0.0
AST-002166,0,0.0
AST-002167,0,0.0
AST-002168,0,0.0
AST-002169,0,0.0
AST-002170,0,0.0
AST-002171,0,0.0
AST-002172,0,0.0
AST-002173,1,589520.21
AST-002174,0,0.0
AST-002175,0,0.0
AST-002176,0,0.0
AST-002177,0,0.0
AST-002178,0,0.0
AST-002179,0,0.0
AST-002180,0,0.0
AST-002181,0,0.0
AST-002182,0,0.0
AST-002183,0,0.0
AST-002184,0,0.0
AST-002185,0,0.0
AST-002186,0,0.0
AST-002187,0,0.0
AST-002188,0,0.0
AST-002189,1,643315.31
AST-002190,0,0.0
AST-002191,0,0.0
AST-002192,0,0.0
AST-002193,0,0.0
AST-002194,0,0.0
AST-002195,0,0.0
AST-002196,0,0.0
AST-002197,0,0.0
AST-002198,0,0.0
AST-002199,0,0.0
AST-002200,0,0.0
AST-002201,0,0.0
AST-002202,0,0.0
AST-002203,0,0.0
AST-002204,0,0.0
AST-002205,0,0.0
AST-002206,0,0.0
AST-002207,0,0.0
AST-002208,0,0.0
AST-002209,0,0.0
AST-002210,0,0.0
AST-002211,0,0.0
AST-002212,0,0.0
AST-002213,0,0.0
AST-002214,0,0.0
AST-002215,0,0.0
AST-002216,0,0.0
AST-002217,0,0.0
AST-002218,0,0.0
AST-002219,0,0.0
AST-002220,0,0.0
AST-002221,0,0.0
AST-002222,0,0.0
AST-002223,0,0.0
AST-002224,0,0.0
AST-002225,0,0.0
AST-002226,0,0.0
AST-002227,0,0.0
AST-002228,1,67103.79
AST-002229,0,0.0
AST-002230,0,0.0
AST-002231,0,0.0
AST-002232,0,0.0
AST-002233,1,251607.81
AST-002234,0,0.0
AST-002235,0,0.0
AST-002236,0,0.0
AST-002237,0,0.0
AST-002238,0,0.0
AST-002239,0,0.0
AST-002240,0,0.0
AST-002241,0,0.0
AST-002242,0,0.0
AST-002243,0,0.0
AST-002244,0,0.0
AST-002245,0,0.0
AST-002246,0,0.0
AST-002247,0,0.0
AST-002248,0,0.0
AST-002249,0,0.0
AST-002250,0,0.0
AST-002251,0,0.0
AST-002252,0,0.0
AST-002253,0,0.0
AST-002254,0,0.0
AST-002255,0,0.0
AST-002256,0,0.0
AST-002257,0,0.0
AST-002258,0,0.0
AST-002259,0,0.0
AST-002260,0,0.0
AST-002261,0,0.0
AST-002262,0,0.0
AST-002263,0,0.0
AST-002264,0,0.0
AST-002265,0,0.0
AST-002266,0,0.0
AST-002267,0,0.0
AST-002268,0,0.0
AST-002269,0,0.0
AST-002270,0,0.0
AST-002271,0,0.0
AST-002272,0,0.0
AST-002273,0,0.0
AST-002274,0,0.0
AST-002275,0,0.0
AST-002276,0,0.0
AST-002277,0,0.0
AST-002278,0,0.0
AST-002279,0,0.0
AST-002280,0,0.0
AST-002281,0,0.0
AST-002282,0,0.0
AST-002283,0,0.0
AST-002284,0,0.0
AST-002285,0,0.0
AST-002286,0,0.0
AST-002287,0,0.0
AST-002288,0,0.0
AST-002289,0,0.0
AST-002290,0,0.0
AST-002291,0,0.0
AST-002292,1,544058.82
AST-002293,0,0.0
AST-002294,1,559495.08
AST-002295,0,0.0
AST-002296,0,0.0
AST-002297,0,0.0
AST-002298,0,0.0
AST-002299,0,0.0
AST-002300,0,0.0
AST-002301,0,0.0
AST-002302,1,4454154.27
AST-002303,0,0.0
AST-002304,0,0.0
AST-002305,0,0.0
AST-002306,0,0.0
AST-002307,0,0.0
AST-002308,0,0.0
AST-002309,0,0.0
AST-002310,0,0.0
AST-002311,0,0.0
AST-002312,0,0.0
AST-002313,0,0.0
AST-002314,0,0.0
